mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_max_depth,param_min_child_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
62.531222105026245,0.7101556198759114,0.7944368362426758,0.012563766106280566,0.6,0.5,4,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.6}",0.7967021321690475,0.7948370141155525,0.7948370141155525,0.7951761264889152,0.7941076727426876,0.7951319919263511,0.0008591323354519523,229
58.52161245346069,0.7764942565013035,0.8114541530609131,0.0190540277296103,0.6,0.5,4,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.8}",0.797761858335806,0.7939468441354753,0.7946250688822009,0.7944555126955195,0.7954641797371768,0.7952506927572356,0.001347239180370868,214
52.943285894393924,0.43530947728950514,0.8274215221405029,0.05946656055450174,0.6,0.5,4,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 1.0}",0.7969988554957399,0.793904455088805,0.7950065703022339,0.7951761264889152,0.7945739720220433,0.7951319958795475,0.0010316095124782642,228
78.69813532829285,0.376321337496414,1.0101879119873047,0.035893182729077586,0.6,0.5,5,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.6}",0.7997117544826416,0.7960239074223221,0.7978466364291467,0.7969140774023992,0.7977956761339551,0.7976584103740929,0.0012244283920949707,59
74.41433887481689,0.9543775712420428,1.0056727886199952,0.02264548046274369,0.6,0.5,5,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.8}",0.7997541435293121,0.7960239074223221,0.7976770802424653,0.7971684116824213,0.798007630351844,0.7977262346456729,0.001216807180521299,43
68.16224250793456,0.6826106587240663,0.9854575634002686,0.015597631109092904,0.6,0.5,5,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 1.0}",0.7996693654359713,0.7966173540757069,0.7962358526556738,0.7963206307490145,0.7975413310724884,0.797276906797771,0.0012827350415377742,82
79.89445929527282,0.6893436776571189,1.0664168357849122,0.08356977615821023,0.6,0.5,5,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.6}",0.7997117544826416,0.7966597431223772,0.7974651350091136,0.7970836335890806,0.7975837219160661,0.7977007976238558,0.0010562080285728035,51
74.78750414848328,0.6610688833450864,1.0448503971099854,0.06250272021042558,0.6,0.5,5,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.8}",0.799626976389301,0.795896740282311,0.7974227459624433,0.7967869102623882,0.7979652395082663,0.797539722480942,0.001250399445441734,65
66.90977663993836,0.922935638234145,0.996357011795044,0.06020182643507441,0.6,0.5,5,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 1.0}",0.7993302530626086,0.7961934636090034,0.7958543512356407,0.7961934636090034,0.7976261127596439,0.79703952885518,0.001298290942963707,93
77.32220096588135,0.39129154844526726,0.9367501258850097,0.005675611862045909,0.6,0.5,5,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.6}",0.7995845873426307,0.7959391293289814,0.7974227459624433,0.7972955788224323,0.7980500211954218,0.7976584125303818,0.0011837760355204489,58
72.75646419525147,0.8113145804086199,0.951406717300415,0.010206907609269122,0.6,0.5,5,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.8}",0.7995845873426307,0.7964477978890254,0.7973803569157729,0.7969140774023992,0.7980500211954218,0.79767536814905,0.0010916965518206344,55
64.51919064521789,0.4433765403274504,0.9422165393829346,0.007820373225481344,0.6,0.5,5,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 1.0}",0.7990759187825865,0.7961934636090034,0.7959391293289814,0.7959815183756518,0.7973293768545994,0.7969038813901645,0.001198748206941065,96
51.50736317634583,0.409003550743039,0.6090597152709961,0.0171043781562125,0.6,1,3,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.6}",0.7927175617820356,0.7898774956551227,0.7919545589419694,0.7907676656351998,0.7906740144128869,0.7911982592854429,0.0010084571772586526,376
47.487004327774045,0.15782564418445383,0.5994918823242188,0.008295059048408581,0.6,1,3,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.8}",0.7923784494086727,0.7906404984951888,0.7919969479886397,0.7908524437285406,0.79041966935142,0.7912576017944924,0.0007810291273165582,370
40.968961524963376,0.5091517786413495,0.5929158687591553,0.011665772768509618,0.6,1,3,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 1.0}",0.7932262303420796,0.7899198847017931,0.7919969479886397,0.7905981094485185,0.7908011869436202,0.7913084718849303,0.0011697798094739442,367
50.59174561500549,0.3280474901914277,0.5970634937286377,0.004909699654862966,0.6,1,3,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 0.6}",0.7923784494086727,0.7904285532618371,0.791657835615277,0.7905981094485185,0.790631623569309,0.7911389142607229,0.0007563270713721543,389
46.419608211517335,0.27499107395351063,0.6010234355926514,0.005897544289657121,0.6,1,3,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 0.8}",0.7922936713153321,0.7907252765885295,0.7917426137086176,0.7908948327752109,0.79041966935142,0.791215212747822,0.0006952402056664248,375
40.98990612030029,0.20861543857982973,0.5890120506286621,0.006914300011695494,0.6,1,3,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 1.0}",0.7924208384553432,0.7893264380484083,0.7922088932219914,0.7903861642151668,0.7905468418821534,0.7909778351646126,0.0011713841893287956,403
50.37212157249451,0.2898846942400639,0.5962770462036133,0.01227007243839306,0.6,1,3,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'subsample': 0.6}",0.7932686193887499,0.7902589970751558,0.7914035013352549,0.7908524437285406,0.7903772785078423,0.7912321680071088,0.001095315259239111,373
47.29936623573303,0.4029966929877006,0.6034861087799073,0.014789468285868244,0.6,1,3,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'subsample': 0.8}",0.7923784494086727,0.7904285532618371,0.7922512822686618,0.7914035013352549,0.7908859686307758,0.7914695509810405,0.00075707427963628,343
40.86984338760376,0.4359962263977773,0.5880998611450196,0.006431120286423925,0.6,1,3,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'subsample': 1.0}",0.793014285108728,0.7899198847017931,0.7918273918019584,0.7900894408884744,0.7908435777871979,0.7911389160576303,0.0011546140653494617,388
63.57564830780029,0.41898389082440635,0.8008162975311279,0.009200671266632186,0.6,1,4,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.6}",0.7968716883557289,0.7941587893688271,0.7946250688822009,0.7950913483955746,0.7944891903348876,0.7950472170674437,0.0009601614193581929,243
59.35426559448242,0.443601030318309,0.8058922290802002,0.014808727615650013,0.6,1,4,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.8}",0.7972955788224323,0.7942435674621677,0.7945402907888601,0.7944131236488491,0.7950402713013989,0.7951065664047416,0.0011262742569424769,235
52.28004531860351,0.3639861806673225,0.7960558414459229,0.013959288039047944,0.6,1,4,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 1.0}",0.7971260226357509,0.7933533974820907,0.7952185155355856,0.7947946250688822,0.7947435353963543,0.7950472192237328,0.0012145637750903143,242
62.815178298950194,0.35420358976558763,0.7895942211151123,0.006300688027911543,0.6,1,4,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.6}",0.7967021321690475,0.7943707346021788,0.7949217922088933,0.7945402907888601,0.7948707079270877,0.7950811315392134,0.0008360003212966296,239
58.54451818466187,0.16596541207809679,0.7908798694610596,0.009771557024185697,0.6,1,4,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.8}",0.7972108007290916,0.7941587893688271,0.7953032936289263,0.7945402907888601,0.7951674438321322,0.7952761236695675,0.0010531296982182498,210
52.66325154304504,0.5070677803385889,0.8198337078094482,0.012088112615442854,0.6,1,4,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 1.0}",0.7970836335890806,0.7932686193887499,0.7950489593489043,0.7946674579288712,0.7947011445527766,0.7949539629616765,0.0012272657850132208,253
62.979405355453494,0.523637922647933,0.7775800704956055,0.009279822999398593,0.6,1,4,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.6}",0.7969988554957399,0.7943707346021788,0.7949641812555636,0.7946250688822009,0.7944891903348876,0.7950896061141142,0.0009750933078255485,237
59.347952890396115,0.7455407860021689,0.7839877128601074,0.008038707890337981,0.6,1,4,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.8}",0.7979738035691577,0.793904455088805,0.7944979017421898,0.7945402907888601,0.7955913522679101,0.7953015606913846,0.0014423706036594014,205
51.07000374794006,0.4340112075611692,0.7709076404571533,0.008492396180060405,0.6,1,4,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 1.0}",0.7974651350091136,0.7934805646221017,0.7950065703022339,0.7942859565088382,0.7945739720220433,0.7949624396928661,0.0013468423598588415,252
76.92381730079651,0.6172791812581772,0.9666569232940674,0.008707602441124646,0.6,1,5,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.6}",0.7996693654359713,0.7968292993090585,0.7972955788224323,0.7967021321690475,0.7983891479440441,0.7977771047361107,0.0011172301282767387,39
73.44628934860229,0.7448454333621138,0.9883267402648925,0.03828236604459243,0.6,1,5,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.8}",0.7999236997159934,0.7964901869356958,0.7979314145224874,0.7974227459624433,0.7975413310724884,0.7978618756418216,0.0011342898898880802,28
65.36159377098083,0.8012100261103825,0.9469880104064942,0.018407778832395975,0.6,1,5,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 1.0}",0.7999660887626637,0.7967869102623882,0.7963630197956848,0.7965325759823662,0.798219584569733,0.7975736358745673,0.00136450831562174,63
77.49402756690979,0.5541863613925438,0.9304512977600098,0.015531321790568419,0.6,1,5,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.6}",0.8004323682760375,0.7963630197956848,0.7975923021491247,0.7963630197956848,0.7977108944467995,0.7976923208926662,0.001486760989666089,52
74.19611678123474,0.5009301957083603,0.9527687549591064,0.019362914589758397,0.6,1,5,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.8}",0.7997965325759824,0.7958543512356407,0.797761858335806,0.7970836335890806,0.7980924120389996,0.7977177575551018,0.0012913568650292076,47
66.2059739112854,0.5943627323703599,0.9295415878295898,0.0050700510475262415,0.6,1,5,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 1.0}",0.7995845873426307,0.7969140774023992,0.7964901869356958,0.7964054088423551,0.7972445951674438,0.7973277711381049,0.0011682105658496601,76
75.40781707763672,0.73666125342387,0.9222955703735352,0.010785086644665041,0.6,1,5,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.6}",0.7997965325759824,0.7964901869356958,0.7975499131024544,0.7970412445424102,0.798219584569733,0.7978194923452553,0.001141416430989779,35
70.92634644508362,0.46854868692492174,0.933555269241333,0.0056574896747811744,0.6,1,5,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.8}",0.8000508668560045,0.7965749650290365,0.7975923021491247,0.7967869102623882,0.7971598134802883,0.7976329715553684,0.001257533122481941,61
63.39693398475647,0.5487851655340805,0.9074224472045899,0.009210477763610062,0.6,1,5,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 1.0}",0.7992030859225976,0.795642406002289,0.7960239074223221,0.7963630197956848,0.7975413310724884,0.7969547500430764,0.0012913520885404928,95
50.21121678352356,0.058367790170956536,0.5964895725250244,0.00581264872859867,0.6,1.5,3,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.6}",0.7926327836886948,0.7900046627951337,0.7922936713153321,0.7905557204018482,0.7906740144128869,0.7912321705227792,0.0010357991507694748,371
46.356346464157106,0.2633577089922451,0.6096232891082763,0.024469119721427693,0.6,1.5,3,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 0.8}",0.7924632275020135,0.7905557204018482,0.791912169895299,0.7909372218218812,0.7910555320050869,0.7913847743252258,0.0006981749778307059,358
40.472887182235716,0.27970936095787663,0.5832245826721192,0.004555318548526787,0.6,1.5,3,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 3, 'min_child_weight': 1, 'subsample': 1.0}",0.7932262303420796,0.7898774956551227,0.7922512822686618,0.7905557204018482,0.7906740144128869,0.7913169486161199,0.0012315188747372044,366
49.648344898223876,0.15938316473653283,0.6044256687164307,0.02012682804553587,0.6,1.5,3,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 0.6}",0.7927599508287059,0.7904285532618371,0.7922088932219914,0.7905981094485185,0.79041966935142,0.7912830352224945,0.0009983141897603896,368
45.92062859535217,0.19037456364416389,0.6028923034667969,0.010220192506596632,0.6,1.5,3,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 0.8}",0.7924632275020135,0.7901742189818151,0.79203933703531,0.7910219999152219,0.790250105977109,0.7911897778822938,0.0009258420280380332,378
39.94139714241028,0.2871633874403805,0.5854799270629882,0.0052134656551795985,0.6,1.5,3,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 3, 'min_child_weight': 5, 'subsample': 1.0}",0.7929718960620575,0.7898774956551227,0.7916154465686067,0.7904285532618371,0.7910131411615091,0.7911813065418267,0.001066726611346451,379
49.510931444168094,0.4924028784249021,0.6185139656066895,0.041186804074619665,0.6,1.5,3,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 3, 'min_child_weight': 10, 'subsample': 0.6}",0.7928871179687169,0.7899622737484634,0.791530668475266,0.7906404984951888,0.7907164052564646,0.79114739278882,0.0010020721701719329,387
47.019883680343625,0.6501089881183921,0.5855274200439453,0.003328165081982439,0.6,1.5,3,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 3, 'min_child_weight': 10, 'subsample': 0.8}",0.7925480055953542,0.7903437751684964,0.7920817260819805,0.791149167055233,0.7905892327257312,0.7913423813253591,0.0008487566639939408,364
41.40011053085327,0.4583606221787974,0.5794905662536621,0.002091433632121568,0.6,1.5,3,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 3, 'min_child_weight': 10, 'subsample': 1.0}",0.7929718960620575,0.789665550421771,0.7921665041753211,0.7900046627951337,0.7910555320050869,0.791172829091874,0.001254933641865184,382
64.42256650924682,0.4577163494965289,0.780363130569458,0.005166981702034944,0.6,1.5,4,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.6}",0.7963206307490145,0.7942859565088382,0.7944555126955195,0.7951761264889152,0.7946587537091988,0.7949793960302972,0.0007342665810860826,249
60.852322816848755,0.6560224341667148,0.8258743762969971,0.046482385450878204,0.6,1.5,4,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.8}",0.797507524055784,0.7937348989021237,0.7944979017421898,0.7940740112754864,0.7951674438321322,0.7949963559615432,0.0013435539809358787,248
54.09890365600586,0.4955087722518911,0.820183277130127,0.02126342484523991,0.6,1.5,4,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 1.0}",0.7975923021491247,0.7938196769954644,0.7951761264889152,0.7947522360222119,0.7950402713013989,0.795276122591423,0.001251079830100776,211
64.94735293388366,0.40808278453596214,0.8020867347717285,0.0662815241210767,0.6,1.5,4,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.6}",0.7969988554957399,0.793777287948794,0.7944979017421898,0.7948794031622228,0.7948707079270877,0.7950048312552067,0.0010745877391609758,247
61.225568771362305,0.7505235729251024,0.799431037902832,0.03879350048854358,0.6,1.5,4,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.8}",0.7969140774023992,0.7938196769954644,0.7953032936289263,0.7942435674621677,0.7952946163628656,0.7951150463703647,0.0010716018263933176,232
54.977237701416016,0.24263080096753892,0.7670862674713135,0.005394818129532363,0.6,1.5,4,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 1.0}",0.7964901869356958,0.7931838412954093,0.7950913483955746,0.7947946250688822,0.7947011445527766,0.7948522292496678,0.0010535413176853625,259
63.87357702255249,1.1639831900845534,0.7648065567016602,0.007636069497231934,0.6,1.5,4,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.6}",0.7964477978890254,0.7944131236488491,0.7948794031622228,0.7954728498156076,0.7944891903348876,0.7951404729701185,0.0007537819793164753,227
60.06648621559143,0.8924571790788111,0.7695069313049316,0.0083080870134684,0.6,1.5,4,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.8}",0.7978890254758171,0.7937348989021237,0.7946674579288712,0.7944979017421898,0.7952946163628656,0.7952167800823735,0.001425585259325698,219
51.73818569183349,0.375660451726895,0.7614572048187256,0.00549400978523639,0.6,1.5,4,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 1.0}",0.7973803569157729,0.793395786528761,0.7948794031622228,0.7943283455555085,0.7945739720220433,0.7949115728368618,0.0013302380403490386,254
78.50299263000488,0.6738885687079701,0.9673341274261474,0.012506179184059872,0.6,1.5,5,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.6}",0.8002204230426858,0.7963630197956848,0.7973379678691026,0.7967021321690475,0.7977108944467995,0.7976668874646641,0.001360991722360828,57
74.45927219390869,0.41527864106595336,0.9759461879730225,0.028772647966879672,0.6,1.5,5,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.8}",0.8000932559026748,0.7960662964689924,0.7979314145224874,0.797253189775762,0.7978804578211106,0.7978449228982053,0.0013097637110330003,30
65.94867429733276,0.6212871004219056,0.929631233215332,0.016596866742286342,0.6,1.5,5,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 1.0}",0.7995845873426307,0.7967445212157178,0.7965749650290365,0.7966597431223772,0.7977108944467995,0.7974549422313123,0.001141253640130006,70
75.70922574996948,0.4391646248364868,0.9196966171264649,0.029002343268221344,0.6,1.5,5,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.6}",0.7997965325759824,0.795642406002289,0.797761858335806,0.7967445212157178,0.7978804578211106,0.7975651551901811,0.0013775019037386778,64
71.5317419052124,0.7183840378525258,0.9170309066772461,0.0046550387427433055,0.6,1.5,5,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.8}",0.8002628120893561,0.7960239074223221,0.7979314145224874,0.7965749650290365,0.7978380669775329,0.797726233208147,0.0014637055773373622,44
64.06261744499207,0.4635135820733255,0.9176986694335938,0.011614598938990766,0.6,1.5,5,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 1.0}",0.7991606968759273,0.7963206307490145,0.7966173540757069,0.7958543512356407,0.7975837219160661,0.7971073509704711,0.001172364506838463,89
